ICMP,Phylum,TestedAgainst,Strain,Media,BioRep,Condition,TechRep,Age,SizePercent,ZOISize_old,Neg_control,ZOISize,TimePoint,Lux,LogInhibition,Researcher
13182,Basidiomycete,Escherichia coli,25922L,REA,7,D,1,6,20,0,,0,,,,Shara
13182,Basidiomycete,Escherichia coli,25922L,REA,8,L,1,6,20,0,,0,,,,Shara
13182,Basidiomycete,Escherichia coli,25922L,REA,8,D,1,6,20,0,,0,,,,Shara
13182,Basidiomycete,Escherichia coli,25922L,REA,9,L,1,8,50,10,,10,,,,Shara
13182,Basidiomycete,Escherichia coli,25922L,REA,9,D,1,6,20,0,,0,,,,Shara
13182,Basidiomycete,Escherichia coli,25922L,REA,10,L,1,8,50,0,,0,,,,Shara
13182,Basidiomycete,Escherichia coli,25922L,REA,10,D,1,8,50,10,,10,,,,Shara
13182,Basidiomycete,Escherichia coli,25922L,REA,11,D,1,8,50,0,,0,,,,Shara
13182,Basidiomycete,Escherichia coli,25922L,OEA,1,L,1,14,100,0,,0,,,,Shara
13182,Basidiomycete,Escherichia coli,25922L,OEA,1,L,2,14,100,0,,0,,,,Shara
13182,Basidiomycete,Escherichia coli,25922L,OEA,1,D,1,14,100,0,,0,,,,Shara
13182,Basidiomycete,Escherichia coli,25922L,OEA,1,D,2,14,100,0,,0,,,,Shara
13182,Basidiomycete,Escherichia coli,25922L,OEA,2,L,1,7,45,0,,0,,,,Shara
13182,Basidiomycete,Escherichia coli,25922L,OEA,2,L,2,7,45,0,,0,,,,Shara
13182,Basidiomycete,Escherichia coli,25922L,OEA,2,D,1,7,45,0,,0,,,,Shara
13182,Basidiomycete,Escherichia coli,25922L,OEA,2,D,2,7,45,0,,0,,,,Shara
13182,Basidiomycete,Escherichia coli,25922L,OEA,3,L,1,7,50,14,,14,,,,Shara
13182,Basidiomycete,Escherichia coli,25922L,OEA,3,L,2,7,50,13,,13,,,,Shara
13182,Basidiomycete,Escherichia coli,25922L,OEA,3,D,1,7,45,15,,15,,,,Shara
13182,Basidiomycete,Escherichia coli,25922L,OEA,3,D,2,7,45,15,,15,,,,Shara
13182,Basidiomycete,Escherichia coli,25922L,OEA,4,L,1,20,100,0,,0,,,,Shara
13182,Basidiomycete,Escherichia coli,25922L,OEA,4,L,2,20,100,0,,0,,,,Shara
13182,Basidiomycete,Escherichia coli,25922L,OEA,4,D,1,20,100,0,,0,,,,Shara
13182,Basidiomycete,Escherichia coli,25922L,OEA,4,D,2,20,100,0,,0,,,,Shara
13182,Basidiomycete,Escherichia coli,25922L,OEA,5,L,1,11,100,0,,0,,,,Shara
13182,Basidiomycete,Escherichia coli,25922L,OEA,5,D,1,11,100,0,,0,,,,Shara
13182,Basidiomycete,Escherichia coli,25922L,OEA,6,L,1,6,20,0,,0,,,,Shara
13182,Basidiomycete,Escherichia coli,25922L,OEA,6,D,1,6,20,0,,0,,,,Shara
13182,Basidiomycete,Escherichia coli,25922L,OEA,7,L,1,6,20,0,,0,,,,Shara
13182,Basidiomycete,Escherichia coli,25922L,OEA,7,D,1,6,20,0,,0,,,,Shara
13182,Basidiomycete,Escherichia coli,25922L,OEA,8,L,1,6,20,0,,0,,,,Shara
13182,Basidiomycete,Escherichia coli,25922L,OEA,8,D,1,6,20,0,,0,,,,Shara
13182,Basidiomycete,Escherichia coli,25922L,OEA,9,L,1,7,50,0,,0,,,,Shara
13182,Basidiomycete,Escherichia coli,25922L,OEA,9,D,1,7,50,0,,0,,,,Shara
13182,Basidiomycete,Escherichia coli,25922L,CYA,1,L,1,14,100,0,,0,,,,Shara
13182,Basidiomycete,Escherichia coli,25922L,CYA,1,D,1,14,100,0,,0,,,,Shara
13182,Basidiomycete,Escherichia coli,25922L,CYA,2,L,1,7,30,0,,0,,,,Shara
13182,Basidiomycete,Escherichia coli,25922L,CYA,2,L,2,7,30,0,,0,,,,Shara
13182,Basidiomycete,Escherichia coli,25922L,CYA,2,D,1,7,35,0,,0,,,,Shara
13182,Basidiomycete,Escherichia coli,25922L,CYA,2,D,2,7,35,0,,0,,,,Shara
13182,Basidiomycete,Escherichia coli,25922L,CYA,3,L,1,21,100,0,,0,,,,Shara
13182,Basidiomycete,Escherichia coli,25922L,CYA,3,D,1,21,100,0,,0,,,,Shara
13182,Basidiomycete,Escherichia coli,25922L,CYA,4,L,1,15,100,0,,0,,,,Shara
13182,Basidiomycete,Escherichia coli,25922L,CYA,4,D,1,5,20,0,,0,,,,Shara
13182,Basidiomycete,Escherichia coli,25922L,CYA,5,L,1,5,20,0,,0,,,,Shara
13182,Basidiomycete,Escherichia coli,25922L,CYA,5,D,1,5,20,0,,0,,,,Shara
13182,Basidiomycete,Escherichia coli,25922L,CYA,6,L,1,5,20,0,,0,,,,Shara
13182,Basidiomycete,Escherichia coli,25922L,CYA,6,D,1,13,100,0,,0,,,,Shara
13182,Basidiomycete,Escherichia coli,25922L,CYA,7,L,1,5,20,0,,0,,,,Shara
13182,Basidiomycete,Escherichia coli,25922L,CYA,7,D,1,5,20,0,,0,,,,Shara
13182,Basidiomycete,Escherichia coli,25922L,CYA,8,L,1,8,50,0,,0,,,,Shara
13182,Basidiomycete,Escherichia coli,25922L,CYA,8,D,1,5,20,0,,0,,,,Shara
13182,Basidiomycete,Escherichia coli,25922L,CYA,9,L,1,8,50,0,,0,,,,Shara
13182,Basidiomycete,Escherichia coli,25922L,CYA,9,D,1,5,20,0,,0,,,,Shara
13182,Basidiomycete,Escherichia coli,25922L,CYA,10,L,1,8,50,0,,0,,,,Shara
13182,Basidiomycete,Escherichia coli,25922L,CYA,10,D,1,8,50,0,,0,,,,Shara
13182,Basidiomycete,Escherichia coli,25922L,CYA,11,D,1,8,50,0,,0,,,,Shara
13182,Basidiomycete,Escherichia coli,25922L,CYA,12,D,1,8,50,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,PDA,1,L,1,15,100,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,PDA,1,D,1,15,100,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,PDA,2,L,1,11,50,7,,7,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,PDA,2,D,1,12,50,7,,7,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,PDA,3,L,1,12,50,7,,7,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,PDA,3,D,1,8,20,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,PDA,4,L,1,12,50,7,,7,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,PDA,4,D,1,8,20,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,PDA,5,L,1,16,50,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,PDA,5,D,1,8,20,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,PDA,6,L,1,18,100,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,PDA,6,D,1,14,50,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,PDA,7,L,1,24,100,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,PDA,7,D,1,14,50,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,PDA,8,L,1,8,20,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,PDA,8,D,1,16,100,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,PDA,9,L,1,8,20,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,PDA,10,L,1,8,20,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,MEA,1,L,1,15,40,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,MEA,1,D,1,15,40,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,MEA,2,L,1,33,20,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,MEA,2,D,1,27,20,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,MEA,3,L,1,33,20,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,MEA,3,D,1,27,20,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,MEA,4,L,1,33,20,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,MEA,4,D,1,27,20,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,MEA,5,L,1,14,50,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,MEA,5,D,1,33,20,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,MEA,6,L,1,14,50,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,MEA,6,D,1,9,20,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,WA,1,L,1,15,50,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,WA,1,D,1,15,50,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,WA,2,L,1,24,20,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,WA,2,D,1,40,100,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,WA,2,D,2,40,100,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,WA,3,L,1,16,50,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,WA,3,D,1,26,50,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,WA,4,L,1,18,50,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,WA,4,D,1,16,50,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,WA,5,L,1,32,100,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,WA,5,D,1,16,50,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,WA,6,L,1,32,100,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,WA,6,D,1,8,20,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,WA,7,L,1,8,20,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,WA,7,D,1,8,20,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,WA,8,L,1,8,20,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,WA,8,D,1,8,20,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,WA,9,L,1,8,20,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,CEA,1,L,1,15,40,13,,13,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,CEA,1,D,1,15,50,12,,12,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,CEA,2,L,1,26,50,7,7,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,CEA,2,D,1,24,50,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,CEA,3,L,1,26,50,7,7,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,CEA,3,D,1,26,50,7,7,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,CEA,4,L,1,12,20,13,15,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,CEA,4,D,1,45,100,10,11,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,CEA,5,L,1,45,100,10,11,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,CEA,5,D,1,18,20,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,CEA,6,L,1,45,100,10,11,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,CEA,6,D,1,62,100,11,7,10,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,CEA,7,L,1,45,100,14,11,9,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,CEA,7,D,1,14,20,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,CEA,8,L,1,14,20,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,CEA,8,D,1,14,20,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,CEA,9,L,1,14,20,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,REA,1,L,1,15,50,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,REA,1,D,1,15,50,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,REA,2,L,1,19,50,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,REA,2,D,1,16,50,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,REA,3,L,1,47,100,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,REA,3,D,1,16,50,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,REA,4,D,1,47,100,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,REA,5,D,1,33,100,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,REA,6,D,1,33,100,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,OEA,1,L,1,15,100,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,OEA,1,D,1,15,100,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,OEA,2,L,1,28,100,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,OEA,2,D,1,18,50,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,OEA,3,L,1,12,50,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,OEA,3,D,1,18,50,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,OEA,4,L,1,12,50,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,OEA,4,D,1,18,50,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,OEA,5,L,1,12,50,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,OEA,5,D,1,24,100,7,,7,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,OEA,6,L,1,24,100,7,,7,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,OEA,6,D,1,8,20,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,OEA,7,L,1,32,50,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,OEA,7,D,1,8,20,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,OEA,8,L,1,32,50,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,OEA,8,D,1,8,20,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,CYA,1,L,1,15,20,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,CYA,1,D,1,15,20,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,CYA,2,L,1,28,20,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,CYA,2,D,1,19,20,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,CYA,3,L,1,18,20,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,CYA,3,D,1,47,20,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,CYA,4,D,1,38,50,0,,0,,,,Shara
15649,Ascomycete,Klebsiella pneumoniae,700603,CYA,5,D,1,47,50,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,PDA,1,L,1,15,100,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,PDA,1,D,1,15,100,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,PDA,2,L,1,11,50,7,,7,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,PDA,2,D,1,12,50,9,,9,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,PDA,3,L,1,12,50,8,,8,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,PDA,3,D,1,8,20,9,,9,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,PDA,4,L,1,12,50,7,,7,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,PDA,4,D,1,8,20,9,,9,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,PDA,5,L,1,16,50,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,PDA,5,D,1,8,20,9,,9,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,PDA,6,L,1,18,100,10,,10,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,PDA,6,D,1,14,50,8,,8,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,PDA,7,L,1,24,100,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,PDA,7,D,1,14,50,8,,8,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,PDA,8,L,1,8,20,9,,9,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,PDA,8,D,1,16,100,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,PDA,9,L,1,8,20,9,,9,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,PDA,10,L,1,8,20,9,,9,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,MEA,1,L,1,15,40,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,MEA,1,D,1,15,40,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,MEA,2,L,1,33,20,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,MEA,2,D,1,27,20,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,MEA,3,L,1,33,20,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,MEA,3,D,1,27,20,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,MEA,4,L,1,33,20,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,MEA,4,D,1,27,20,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,MEA,5,L,1,14,50,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,MEA,5,D,1,33,20,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,MEA,6,L,1,14,50,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,MEA,6,D,1,9,20,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,WA,1,L,1,15,50,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,WA,1,D,1,15,50,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,WA,2,L,1,24,20,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,WA,2,D,1,40,100,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,WA,2,D,2,40,100,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,WA,3,L,1,16,50,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,WA,3,D,1,26,50,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,WA,4,L,1,18,50,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,WA,4,D,1,16,50,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,WA,5,L,1,32,100,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,WA,5,D,1,16,50,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,WA,6,L,1,32,100,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,WA,6,D,1,8,20,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,WA,7,L,1,8,20,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,WA,7,D,1,8,20,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,WA,8,L,1,8,20,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,WA,8,D,1,8,20,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,WA,9,L,1,8,20,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,CEA,1,L,1,15,40,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,CEA,1,D,1,15,50,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,CEA,2,L,1,26,50,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,CEA,2,D,1,26,50,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,CEA,3,L,1,26,50,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,CEA,3,D,1,45,100,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,CEA,4,L,1,12,20,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,CEA,4,D,1,18,20,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,CEA,5,L,1,45,100,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,CEA,5,D,1,62,100,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,CEA,6,L,1,45,100,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,CEA,6,D,1,14,20,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,CEA,7,L,1,45,100,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,CEA,7,D,1,14,20,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,CEA,8,L,1,14,20,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,CEA,9,L,1,14,20,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,REA,1,L,1,15,50,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,REA,1,D,1,15,50,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,REA,2,L,1,19,50,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,REA,2,D,1,16,50,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,REA,3,L,1,47,100,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,REA,3,D,1,16,50,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,REA,4,D,1,47,100,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,REA,5,D,1,33,100,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,REA,6,D,1,33,100,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,OEA,1,L,1,15,100,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,OEA,1,D,1,15,100,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,OEA,2,L,1,28,100,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,OEA,2,D,1,18,50,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,OEA,3,L,1,12,50,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,OEA,3,D,1,18,50,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,OEA,4,L,1,12,50,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,OEA,4,D,1,18,50,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,OEA,5,L,1,12,50,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,OEA,5,D,1,24,100,7,,7,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,OEA,6,L,1,24,100,7,,7,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,OEA,6,D,1,8,20,8,,8,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,OEA,7,L,1,32,50,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,OEA,7,D,1,8,20,8,,8,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,OEA,8,L,1,32,50,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,OEA,8,D,1,8,20,8,,8,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,CYA,1,L,1,15,20,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,CYA,1,D,1,15,20,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,CYA,2,L,1,28,20,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,CYA,2,D,1,19,20,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,CYA,3,L,1,18,20,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,CYA,3,D,1,47,20,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,CYA,4,D,1,38,50,0,,0,,,,Shara
15649,Ascomycete,Escherichia coli,25922L,CYA,5,D,1,47,50,0,,0,,,,Shara
20597,Zygomycete,Klebsiella pneumoniae,700603,PDA,1,L,1,9,100,0,,0,,,,Shara
20597,Zygomycete,Klebsiella pneumoniae,700603,PDA,1,D,1,2,20,0,,0,,,,Shara
20597,Zygomycete,Klebsiella pneumoniae,700603,PDA,2,L,1,2,20,0,,0,,,,Shara
20597,Zygomycete,Klebsiella pneumoniae,700603,PDA,2,D,1,2,20,0,,0,,,,Shara
20597,Zygomycete,Klebsiella pneumoniae,700603,PDA,3,L,1,2,20,0,,0,,,,Shara
20597,Zygomycete,Klebsiella pneumoniae,700603,PDA,3,D,1,2,20,0,,0,,,,Shara
20597,Zygomycete,Klebsiella pneumoniae,700603,PDA,4,L,1,2,20,0,,0,,,,Shara
20597,Zygomycete,Klebsiella pneumoniae,700603,PDA,4,D,1,9,100,0,,0,,,,Shara
20597,Zygomycete,Klebsiella pneumoniae,700603,PDA,5,L,1,9,100,0,,0,,,,Shara
20597,Zygomycete,Klebsiella pneumoniae,700603,PDA,5,D,1,9,100,0,,0,,,,Shara
20597,Zygomycete,Klebsiella pneumoniae,700603,PDA,6,L,1,9,100,0,,0,,,,Shara
20597,Zygomycete,Klebsiella pneumoniae,700603,PDA,6,D,1,9,100,0,,0,,,,Shara
20597,Zygomycete,Klebsiella pneumoniae,700603,PDA,7,L,1,13,100,0,,0,,,,Shara
20597,Zygomycete,Klebsiella pneumoniae,700603,PDA,7,D,1,5,50,0,,0,,,,Shara
20597,Zygomycete,Klebsiella pneumoniae,700603,PDA,8,L,1,5,50,0,,0,,,,Shara
20597,Zygomycete,Klebsiella pneumoniae,700603,PDA,8,D,1,5,50,0,,0,,,,Shara
20597,Zygomycete,Klebsiella pneumoniae,700603,PDA,9,L,1,5,50,0,,0,,,,Shara
20597,Zygomycete,Klebsiella pneumoniae,700603,PDA,9,D,1,5,50,0,,0,,,,Shara
20597,Zygomycete,Klebsiella pneumoniae,700603,PDA,10,L,1,5,50,0,,0,,,,Shara
20597,Zygomycete,Klebsiella pneumoniae,700603,PDA,10,D,1,7,100,0,,0,,,,Shara
20597,Zygomycete,Klebsiella pneumoniae,700603,PDA,11,D,1,7,100,0,,0,,,,Shara
20597,Zygomycete,Klebsiella pneumoniae,700603,PDA,12,D,1,7,100,0,,0,,,,Shara
20597,Zygomycete,Klebsiella pneumoniae,700603,MEA,1,L,1,9,100,0,,0,,,,Shara
20597,Zygomycete,Klebsiella pneumoniae,700603,MEA,1,D,1,2,20,12,,12,,,,Shara
20597,Zygomycete,Klebsiella pneumoniae,700603,MEA,2,L,1,2,20,9,,9,,,,Shara
20597,Zygomycete,Klebsiella pneumoniae,700603,MEA,2,D,1,2,20,12,,12,,,,Shara
